Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
SOC1397,Angela Brown,New Cheryl,Connecticut,South,C,Type3,2024-03-27,6,990.84,0.21,4387.15,3360.66,1.4,Completed
SOC1398,Miguel Reid,Holtton,Michigan,East,D,Type3,2026-04-03,2,506.2,0.02,1432.89,4524.96,4.2,Completed
SOC1399,David Francis,Kathrynbury,Pennsylvania,East,A,Type3,2024-06-21,4,28.6,0.11,7075.72,2102.85,2.3,Cancelled
SOC1400,Amber Wallace,Clarkport,Louisiana,South,B,Type1,2024-05-26,15,993.7,0.15,7562.88,2689.49,4.1,Completed
SOC1401,Joshua Jackson,Gregoryborough,New Jersey,West,D,Type1,2025-12-24,6,758.57,0.23,2112.74,543.14,2.2,Completed
SOC1402,Ashley Burke,Nathanstad,West Virginia,North,A,Type2,2024-01-10,8,350.67,0.24,3168.78,833.63,1.3,Cancelled
SOC1403,Adam Marshall,Jasonport,Colorado,North,B,Type3,2023-11-06,17,53.48,,2287.61,266.93,4.2,Pending
SOC1404,Maria Murray,East Daniel,Virginia,East,D,Type3,2024-09-04,9,590.79,0.22,7540.43,921.48,3.6,Pending
SOC1405,Danielle Lambert,Port Antoniobury,North Carolina,East,B,Type2,2024-08-04,2,690.42,0.11,3580.23,-273.73,3.0,Cancelled
SOC1406,Andrea Martin DVM,Smithfort,Nebraska,West,C,Type3,2025-01-29,4,655.57,0.25,9949.25,4824.36,2.8,Cancelled
SOC1407,Thomas Smith,Jimenezview,South Carolina,West,A,Type3,2025-01-16,7,169.43,0.22,5704.31,3194.27,3.2,Pending
SOC1408,Patricia Richardson,Sheltonshire,Alaska,South,D,Type1,2026-01-08,13,16.83,0.09,7901.53,-193.66,1.1,Cancelled
SOC1409,James Brown,East David,Alaska,South,B,Type1,2023-09-30,1,87.91,0.13,3807.22,1407.8,4.4,Cancelled
SOC1410,Dean Medina,,Missouri,West,B,Type2,2023-12-17,4,555.1,0.07,6021.92,2928.3,1.6,Cancelled
SOC1411,Roger Smith,East Ronald,Missouri,South,B,Type2,2024-05-10,11,914.69,0.01,2383.11,2132.57,4.4,Cancelled
SOC1412,Taylor Case,North Dustin,Iowa,East,B,Type2,2024-10-08,19,323.08,0.03,5644.02,-292.28,2.7,Pending
SOC1413,Gabriela Key,,Florida,East,A,Type1,2023-12-22,4,166.57,0.04,750.68,3907.23,3.7,Completed
SOC1414,Sherry Ryan,Riveraberg,Washington,West,D,Type2,2023-06-01,11,477.78,0.11,8646.52,3170.82,3.7,Completed
SOC1415,Stephen Pitts,Howellland,Arkansas,North,C,Type3,2025-04-12,19,147.49,0.04,1057.8,2402.85,1.3,Cancelled
SOC1416,Anthony Carlson,Williamsport,Oregon,West,C,Type2,2026-04-01,19,369.72,0.22,2425.11,-191.88,1.4,Completed
SOC1417,Michael Bryan,Avilastad,Arizona,South,D,Type2,2024-12-05,7,85.19,0.22,7419.79,4888.02,4.1,Pending
SOC1418,Nicole Frost,North Willieburgh,Maryland,North,D,Type3,2025-11-22,1,626.68,0.07,5088.51,664.13,1.8,Completed
SOC1419,James Warren,Russellberg,Mississippi,West,A,Type3,2024-01-15,17,265.33,0.09,9530.06,3008.07,2.2,Completed
SOC1420,Benjamin Anderson,Goodmanhaven,Missouri,West,B,Type1,2023-10-30,16,47.67,0.1,796.45,1753.56,3.2,Completed
SOC1421,Anthony Benitez,Daniellehaven,Pennsylvania,East,C,Type3,2024-01-13,18,760.25,0.1,7893.51,1203.11,3.0,Pending
SOC1422,Jeremy Flores,Gilbertland,Kentucky,North,C,Type2,2024-06-05,7,119.7,0.09,7366.76,3901.49,3.8,Completed
SOC1423,Amanda Hunter,South Clinton,New York,East,B,Type1,2024-05-20,6,816.1,0.01,2875.03,2317.3,2.6,Pending
SOC1424,Caroline Smith,Paulmouth,Massachusetts,South,B,Type2,2025-02-23,4,646.77,0.08,2537.86,3777.3,1.1,Cancelled
SOC1425,Jennifer Townsend,Scottmouth,Massachusetts,North,A,Type1,2025-09-11,7,823.66,0.02,3278.31,393.37,3.0,Completed
SOC1426,Diana Freeman,Kylebury,Washington,East,B,Type1,2024-09-01,17,763.09,0.22,4222.2,3104.17,4.8,Cancelled
SOC1427,Robert Holland,Fullermouth,Pennsylvania,East,B,Type1,2024-10-07,17,565.98,0.19,7431.49,3014.82,2.5,Cancelled
SOC1428,Mary Mcmillan,Manuelview,Hawaii,South,D,Type2,2023-12-07,6,370.83,0.14,5938.16,399.85,3.6,Cancelled
SOC1429,Pamela Powell,Donaldland,Kentucky,North,D,Type2,2025-05-30,15,195.18,0.08,3028.53,2465.89,4.9,Cancelled
SOC1430,Patricia Strickland,New Keithmouth,Hawaii,West,A,Type1,2024-07-31,19,528.87,0.22,435.33,3834.83,4.0,Cancelled
SOC1431,Cory Jones,South Danstad,Maine,East,D,Type3,2025-09-28,14,395.86,0.07,8519.6,-146.7,1.1,Cancelled
SOC1432,Lori Webster,North Nicole,Kansas,North,D,Type1,2024-12-26,9,502.32,0.02,5376.17,1919.35,3.2,Completed
SOC1433,Michael Coleman,Kristinmouth,Alabama,West,A,Type2,2023-07-19,1,814.99,0.03,8897.12,4662.66,2.8,Pending
SOC1434,Sandra Campbell,Port Elizabeth,Arkansas,South,A,Type2,2025-07-24,3,137.07,0.06,1037.51,1246.74,4.8,Pending
SOC1435,Sheila Riddle,Gabrielaborough,Connecticut,East,A,Type3,2023-08-03,9,409.57,0.01,2358.48,335.47,4.4,Completed
SOC1436,Leslie Bailey,East George,Nebraska,North,B,Type1,2023-08-15,9,834.66,0.24,5176.4,1143.91,4.0,Cancelled
SOC1437,Dr. Isaiah Hill DDS,Harrisonmouth,South Dakota,West,A,Type3,2024-10-22,17,687.37,,3374.09,4778.11,2.6,Pending
SOC1438,Molly Schmidt,West Adamhaven,Maryland,North,C,Type2,2023-11-25,9,272.62,0.03,3264.58,-332.18,2.8,Pending
SOC1439,Mrs. Susan Adkins,,Georgia,North,C,Type2,2025-07-24,13,151.54,0.21,7934.73,941.39,4.1,Pending
SOC1440,Tracy Jenkins,Erikashire,North Dakota,West,A,Type2,2025-10-26,14,17.96,0.29,2792.68,1674.8,2.1,Cancelled
SOC1441,Amber Reyes,West Wendyfort,Delaware,East,D,Type1,2025-02-06,17,769.25,0.09,3073.22,3183.44,2.2,Pending
SOC1442,Tiffany Sanchez,Garymouth,Washington,North,B,Type1,2023-11-15,14,947.96,0.27,3156.8,4493.28,2.1,Pending
SOC1443,Katie Dennis,Andreaview,Utah,West,C,Type1,2024-10-12,17,953.54,0.24,3059.1,311.35,4.0,Cancelled
SOC1444,Charles Thompson,Katherinestad,Mississippi,South,B,Type1,2024-10-30,6,48.74,0.14,2009.16,271.5,2.4,Pending
SOC1445,Alexandra Jenkins,Port Gregoryshire,Maryland,South,B,Type3,2026-02-14,15,964.86,0.02,7223.46,4680.44,4.7,Completed
SOC1446,Elizabeth Robertson,Cannonview,Utah,West,A,Type3,2025-12-19,2,737.38,,3474.33,3513.06,4.8,Completed
SOC1447,Alex Reese,East Adrianaborough,Michigan,South,A,Type1,2025-07-20,3,308.31,0.24,2978.57,1535.52,1.7,Pending
SOC1448,William Rosales,Tiffanystad,Michigan,East,D,Type2,2023-10-08,17,825.26,0.25,8291.47,1652.79,3.4,Pending
SOC1449,Jean Wang,New Keith,Vermont,North,B,Type1,2025-12-05,3,772.64,0.0,5313.07,2178.75,3.4,Pending
SOC1450,Amanda Hall,Lake Nicolefort,Montana,North,C,Type2,2024-09-22,10,546.29,0.09,5894.53,827.84,2.7,Completed
SOC1451,Zachary Mccoy,Hallland,Maryland,North,C,Type3,2023-10-18,7,181.4,0.11,6027.49,1943.22,2.3,Cancelled
SOC1452,Mary Jackson,Smithmouth,Nevada,South,A,Type2,2023-10-07,9,892.58,0.18,6223.61,1325.02,4.8,Pending
SOC1453,Cristina Alvarez,Lake Christiechester,Nebraska,South,C,Type2,2026-02-05,13,536.64,0.05,4252.0,-425.83,1.9,Completed
SOC1454,Madeline Love,Port Victor,Kansas,North,B,Type1,2025-04-09,14,179.12,0.07,6022.83,2762.75,4.4,Cancelled
SOC1455,Kristina Williams,New Lindsey,Maine,West,C,Type2,2024-11-18,18,465.3,0.3,8374.14,1738.25,2.7,Cancelled
SOC1456,Samantha Mcgee,Lake Jonathanport,Kansas,South,D,Type3,2025-11-27,5,645.64,0.23,6240.74,1339.84,3.4,Cancelled
SOC1457,Tiffany Taylor,West Ericafurt,Texas,East,C,Type2,2024-02-07,11,389.94,0.24,3567.35,32.42,4.5,Pending
SOC1458,Angela Vaughn,South Craigville,Washington,North,A,Type2,2025-07-04,4,821.33,0.28,1188.6,1930.44,3.2,Pending
SOC1459,Christopher Daniels,Lewistown,Missouri,East,D,Type1,2024-12-14,7,770.73,0.29,3983.01,2786.36,2.4,Completed
SOC1460,Lindsey Grimes,New Shannon,Georgia,West,A,Type3,2024-01-12,4,934.18,0.17,9832.69,-34.7,3.9,Pending
SOC1461,Nicholas Daniels,Collinsport,Alaska,South,C,Type1,2023-08-04,16,49.53,0.01,5928.9,1929.81,1.9,Pending
SOC1462,Brandon Barker,New Jennifer,Minnesota,West,D,Type2,2025-11-08,1,827.2,0.27,9889.99,2727.42,2.8,Cancelled
SOC1463,Kristi Hoffman,North Collinbury,Wisconsin,West,C,Type3,2026-05-01,16,470.56,0.08,2165.75,2593.15,2.8,Cancelled
SOC1464,Robert Anderson,West Hannahmouth,Maryland,West,B,Type2,2025-07-31,8,410.01,0.22,2196.22,3935.81,4.6,Cancelled
SOC1465,Ashlee Morgan,South Brittany,Montana,South,B,Type3,2025-08-18,7,485.27,0.12,3337.97,4618.18,3.6,Cancelled
SOC1466,Brandon Garcia,South Grantmouth,Delaware,North,A,Type1,2024-11-24,13,981.48,0.25,8948.55,628.44,4.5,Pending
SOC1467,John Mccann,Lake Katiestad,Maryland,North,A,Type2,2026-05-27,16,871.04,0.15,247.02,2236.2,1.7,Pending
SOC1468,Kimberly Ross,Lindseymouth,Montana,North,C,Type3,2023-10-21,11,227.43,0.12,6514.55,3812.78,3.0,Completed
SOC1469,Courtney Bryant,West Elizabeth,Florida,North,A,Type2,2025-05-05,14,45.86,0.02,6650.27,3391.5,1.4,Pending
SOC1470,Edward Gill,West Leslieton,Colorado,North,A,Type2,2026-03-31,7,50.47,,917.58,-420.92,4.5,Pending
SOC1471,Gloria Huang,Porterport,California,West,C,Type3,2025-02-23,14,443.08,0.21,9310.68,-116.38,3.6,Cancelled
SOC1472,Eric Ford,West Christinabury,Massachusetts,South,D,Type2,2024-12-21,18,626.06,0.11,6996.03,249.7,3.2,Pending
SOC1473,Julia Torres,,Missouri,South,B,Type3,2024-02-04,15,792.25,0.17,4420.62,1398.14,3.1,Cancelled
SOC1474,Robert Valdez,Lake Jennifer,Virginia,North,D,Type2,2024-12-17,7,221.79,0.09,9755.08,4751.88,4.7,Completed
SOC1475,Jacqueline Day MD,West Jeffery,North Dakota,East,C,Type1,2026-02-13,3,718.41,0.16,5317.85,4799.54,4.9,Completed
SOC1476,Gina Cannon,Port Linda,New Mexico,North,A,Type3,2024-03-26,12,283.51,0.06,3352.13,3902.9,3.6,Completed
SOC1477,Daniel Brown,,North Dakota,East,D,Type1,2023-06-01,11,82.79,0.21,5271.07,826.54,4.2,Completed
SOC1478,Brian Davis,Barnesmouth,Minnesota,North,B,Type2,2024-01-08,6,210.74,0.22,7039.03,832.53,4.2,Completed
SOC1479,Sierra Patrick,New Patrick,Kansas,West,D,Type2,2025-09-17,14,140.12,0.11,9720.65,4796.77,2.8,Completed
SOC1480,Chad Macias,Maysport,Hawaii,South,B,Type3,2025-09-26,1,634.23,0.24,4548.46,3888.89,5.0,Pending
SOC1481,Heather Preston,Port Davidfurt,South Carolina,East,B,Type3,2024-12-08,12,505.57,0.21,3757.05,3725.19,4.7,Cancelled
SOC1482,Christopher Hall,Denisemouth,New Jersey,West,B,Type2,2025-03-03,9,220.35,0.09,9363.68,2954.2,2.4,Cancelled
SOC1483,Jasmine Martin,West Jeffreyville,Montana,North,B,Type2,2025-04-13,5,209.67,0.0,7805.82,2521.87,2.9,Pending
SOC1484,Stephanie Winters,Jesseborough,Mississippi,West,C,Type1,2023-07-16,2,247.92,0.28,4623.04,4881.15,4.0,Pending
SOC1485,Leslie Estrada,New Bethanyburgh,Kentucky,North,A,Type2,2026-05-09,8,668.17,0.24,3777.73,229.09,4.6,Completed
SOC1486,Eric Douglas,New Heather,Florida,West,C,Type2,2026-03-04,13,939.0,0.01,4195.14,1707.09,4.0,Pending
SOC1487,Amanda Hanna,,Arkansas,West,B,Type3,2024-08-03,19,290.06,0.05,252.98,-161.22,4.4,Completed
SOC1488,Ashley Martinez,Rioshaven,Florida,East,D,Type2,2024-10-09,8,191.34,0.17,4763.66,4160.71,1.4,Completed
SOC1489,Dr. Richard Miller,Mosleyberg,Wyoming,East,C,Type1,2025-09-23,1,942.22,0.11,711.65,1579.31,2.8,Completed
SOC1490,Jeffrey Barker,Chelseamouth,Hawaii,East,B,Type3,2024-04-16,2,323.89,0.04,6842.43,4199.39,1.2,Pending
SOC1491,Marcus Rivera,Toddbury,Kansas,North,A,Type2,2023-09-20,17,414.34,0.22,9243.62,2757.36,3.7,Cancelled
SOC1492,Tracey Mueller,Carlaland,Missouri,West,B,Type1,2024-12-25,11,409.67,0.3,9820.88,4395.37,4.7,Cancelled
SOC1493,Kathleen Roberts,Campbellfort,South Carolina,East,B,Type3,2025-10-28,6,877.36,0.26,6410.28,1306.94,3.7,Cancelled
SOC1494,Catherine Smith,Ramosmouth,Indiana,West,C,Type1,2025-05-07,3,445.88,0.19,3638.46,1696.44,4.0,Pending
SOC1495,Rickey Myers,North Jacqueline,Idaho,West,C,Type1,2024-07-13,16,690.18,0.15,5475.83,578.32,4.1,Completed
SOC1496,Sarah Gray,,Alabama,North,C,Type2,2025-06-26,10,171.34,0.15,8598.28,2064.71,4.5,Cancelled
SOC1497,Thomas Patterson,Nancyport,Colorado,East,B,Type1,2025-01-05,5,156.35,0.13,7037.0,4901.09,1.5,Completed
SOC1498,Felicia Clark,Debratown,Wisconsin,West,A,Type3,2023-08-13,14,430.57,0.25,5153.46,1701.75,4.8,Completed
SOC1499,Michael Blackwell,Annaview,South Dakota,West,C,Type3,2024-07-01,17,116.78,0.21,2661.67,2984.8,3.7,Cancelled
SOC1500,Adrian Long,East Tarafurt,Alabama,North,A,Type1,2024-08-20,15,770.73,0.27,6043.67,551.79,1.0,Pending
SOC1501,Alejandra Andrews,New Blakeborough,South Carolina,North,C,Type1,2026-04-07,18,558.01,0.1,1501.93,3692.08,3.0,Pending
SOC1502,Brandon Parsons,,California,North,C,Type3,2026-01-02,13,590.6,0.24,5174.86,2811.75,2.3,Cancelled
SOC1503,Joseph Diaz,Kristaport,Maine,South,C,Type2,2024-08-10,14,355.73,0.01,7280.66,468.95,1.3,Pending
SOC1504,Miranda Nguyen,Smithland,Virginia,East,D,Type3,2025-06-13,19,520.3,0.29,1726.04,,3.1,Completed
SOC1505,Andres Russell,Cynthiaborough,Maine,West,B,Type3,2025-07-11,7,218.36,0.1,6978.24,2904.04,1.3,Pending
SOC1506,Jose Arnold,Rhodesfort,Alabama,West,A,Type2,2026-02-18,7,564.19,0.08,1568.85,2986.08,1.7,Completed
SOC1507,Lawrence Kramer,Lopezfort,Arkansas,North,C,Type1,2024-10-16,9,729.09,0.14,8330.44,3173.65,1.3,Cancelled
SOC1508,Ian Rice,Annettestad,Pennsylvania,North,B,Type1,2025-04-23,6,168.17,0.01,8733.28,2541.65,3.3,Completed
SOC1509,Jessica Estrada,Lake Kirsten,Utah,South,C,Type1,2023-06-28,14,509.43,0.22,4603.55,2863.5,1.3,Completed
SOC1510,Joseph Nixon,New Thomasmouth,Nebraska,South,C,Type3,2023-12-20,8,127.17,0.23,6691.06,1228.41,3.4,Completed
SOC1511,Monica Smith,Lake Brandon,Louisiana,North,D,Type2,2026-02-17,1,440.84,0.03,984.26,483.38,3.7,Pending
SOC1512,James Cabrera,Ericmouth,Arkansas,North,D,Type1,2025-05-08,16,329.74,0.25,235.4,-379.62,3.9,Cancelled
SOC1513,Ashley Orozco,East Susanmouth,South Dakota,West,B,Type2,2024-07-27,15,816.77,0.28,1771.32,-401.16,3.9,Pending
SOC1514,Michelle Washington,Gomezburgh,Missouri,North,D,Type3,2026-03-22,14,223.44,0.23,6909.83,-241.9,4.5,Completed
SOC1515,Melanie Maxwell,North Mallory,Connecticut,East,B,Type1,2025-12-10,16,104.86,0.19,5702.03,3342.92,4.3,Completed
SOC1516,John Contreras,Christopherhaven,Louisiana,East,A,Type1,2025-10-18,6,441.37,0.25,4213.79,1198.33,4.2,Completed
SOC1517,Travis Abbott,Williammouth,Mississippi,West,B,Type1,2025-02-12,4,634.91,0.28,7349.68,2429.08,1.8,Completed
SOC1518,Angela Adams,Lake Lucasstad,Montana,West,B,Type1,2026-04-12,16,536.97,0.29,6424.67,2404.75,2.5,Cancelled
SOC1519,Frank Russell,Smithberg,Georgia,West,A,Type3,2025-12-14,4,109.79,0.1,5242.71,4398.7,1.8,Pending
SOC1520,Timothy Montoya,Frankfort,Alaska,North,A,Type1,2023-07-23,10,137.35,0.01,1596.09,1750.65,4.6,Completed
SOC1521,Natalie Mcclain,Rogerschester,Nevada,East,A,Type3,2024-06-19,17,739.26,0.12,3745.76,928.16,2.3,Cancelled
SOC1522,Lindsay Rodriguez,North Joannmouth,South Dakota,West,B,Type3,2025-01-13,11,744.86,0.29,5674.97,1665.01,3.7,Pending
SOC1523,Tina Austin,Wolfeberg,Vermont,West,B,Type2,2024-08-01,7,989.34,0.07,3506.41,,2.8,Completed
SOC1524,Tammy Lambert,Ambertown,Idaho,South,A,Type3,2025-03-12,11,406.22,0.25,4001.1,-60.37,3.0,Completed
SOC1525,Benjamin Hughes,Keithtown,New York,South,D,Type2,2025-02-20,2,66.96,0.17,7760.3,3200.74,4.8,Completed
SOC1526,Nicole Pollard,Lake Christine,Minnesota,West,C,Type3,2023-09-21,19,906.52,0.22,6692.47,6.7,2.4,Completed
SOC1527,Eric Velasquez,Garciamouth,Alaska,East,B,Type3,2025-05-23,6,433.94,0.2,6642.62,1489.15,1.6,Pending
SOC1528,Jason Moore,Port Adrianaburgh,Florida,North,C,Type3,2026-05-17,11,473.5,0.2,8813.5,1717.78,3.6,Cancelled
SOC1529,Luke Pugh,Sandrachester,Minnesota,South,D,Type2,2024-01-25,6,621.51,0.07,4690.27,1532.89,3.1,Completed
SOC1530,Dr. Kyle Paul DDS,Lake Kevin,Montana,South,B,Type1,2025-10-08,10,358.48,0.21,8225.15,3753.4,1.0,Completed
SOC1531,Timothy Hill,Scottland,Indiana,East,A,Type1,2023-12-09,6,535.93,0.21,2466.37,387.19,3.6,Cancelled
SOC1532,Lisa Brooks,New Glenfurt,Indiana,South,B,Type2,2024-09-27,1,595.21,0.09,8143.6,1338.76,2.5,Pending
SOC1533,Theresa Brown,Wrighttown,Nebraska,East,B,Type3,2024-01-14,12,34.58,0.25,832.18,2272.74,1.6,Cancelled
SOC1534,Trevor Fitzgerald,Johnmouth,California,East,A,Type3,2025-07-27,1,498.25,0.08,7377.77,741.81,1.9,Completed
SOC1535,Sabrina Galvan,North Ninaside,Rhode Island,North,D,Type3,2023-09-18,18,607.09,0.22,6265.91,,3.6,Pending
SOC1536,Kevin Madden,North Joshuafurt,Montana,North,C,Type3,2023-09-07,15,163.27,0.14,9523.86,,2.6,Completed
SOC1537,Deborah Miles,Gregoryburgh,Washington,East,A,Type2,2023-09-20,13,207.17,0.0,2193.66,4206.14,4.3,Pending
SOC1538,Timothy Cohen,Port Kristinafort,Texas,East,C,Type1,2024-01-09,13,855.83,0.25,8272.34,,1.4,Pending
SOC1539,Robert Best,West Courtney,Nevada,East,C,Type3,2023-08-20,17,114.92,0.01,3124.05,762.77,4.3,Completed
SOC1540,Ms. Samantha Quinn,Coleland,West Virginia,South,D,Type3,2024-01-25,15,74.71,0.23,8867.33,613.86,3.4,Pending
SOC1541,Michael Todd,Cainhaven,Texas,North,D,Type3,2023-10-13,7,967.03,0.19,4791.17,1065.12,4.4,Pending
SOC1542,Ashley Cunningham,West Eric,Tennessee,East,B,Type1,2025-12-10,3,355.1,0.07,1181.96,2802.67,4.1,Completed
SOC1543,Wayne Williams,Laurieton,Oklahoma,South,B,Type3,2026-01-29,8,131.12,0.28,856.05,4547.35,3.5,Completed
SOC1544,Michael Anderson,West Joeltown,Pennsylvania,North,D,Type2,2025-06-18,6,645.24,0.07,2263.57,4471.29,3.4,Cancelled
SOC1545,Tyler Chase,South Brendahaven,California,East,D,Type2,2025-04-22,3,43.36,0.12,3874.12,627.78,1.9,Cancelled
SOC1546,Kayla Matthews,Stanleymouth,Virginia,South,A,Type2,2025-05-24,17,775.44,0.06,6999.81,1571.52,2.0,Pending
SOC1547,Sergio Harper,Lake Tylermouth,California,North,A,Type3,2025-06-17,9,230.46,0.28,3576.33,4186.92,4.7,Completed
SOC1548,Amy Allen,Richardborough,Alaska,West,D,Type2,2023-07-11,10,402.23,0.28,2911.7,4620.82,1.7,Completed
SOC1549,Michael Smith,Jonesbury,Nevada,West,B,Type3,2024-04-16,7,390.12,0.09,9806.65,3365.22,5.0,Completed
SOC1550,Michael Mcintyre,East Jennifer,Delaware,East,D,Type3,2024-12-20,10,870.91,0.19,3460.24,3694.15,4.3,Completed
SOC1551,Samantha Grant,Port Sarah,Connecticut,North,D,Type3,2026-04-14,12,874.87,0.13,8149.78,3615.68,3.4,Cancelled
SOC1552,Carrie Edwards,Rhondaport,Ohio,East,D,Type1,2023-08-30,12,574.44,0.23,1704.1,397.61,4.3,Completed
SOC1553,Jacob Gamble,Garybury,California,North,D,Type2,2024-01-08,9,925.42,0.21,3880.23,-237.11,2.9,Completed
SOC1554,Brian Scott,North Charles,Maryland,South,C,Type2,2026-02-11,7,601.04,0.07,616.0,4149.13,4.1,Cancelled
SOC1555,John Miranda,North Timothyberg,Virginia,West,D,Type1,2024-11-01,4,50.91,0.26,8274.53,651.52,1.9,Pending
SOC1556,Raymond Garcia,East Sherri,Wyoming,East,B,Type1,2025-12-07,3,444.43,0.09,4024.75,4902.96,1.7,Completed
SOC1557,Wesley Barrett,Lake Carolville,Texas,North,B,Type3,2026-01-17,9,158.0,0.11,3659.93,4321.66,2.8,Pending
SOC1558,Stephanie Lee,Briggsville,Minnesota,South,C,Type3,2024-10-06,9,150.55,0.01,9907.67,3275.47,4.0,Cancelled
SOC1559,Krystal Cunningham,Lake Brooke,Georgia,North,D,Type1,2026-01-26,5,835.58,0.29,5428.56,4207.12,3.1,Pending
SOC1560,Amanda Miller,Bensonview,Nebraska,West,A,Type1,2024-10-21,6,59.01,0.06,1589.1,2705.31,3.9,Pending
SOC1561,Jamie King,Sandersmouth,Nebraska,West,C,Type3,2025-08-06,12,800.84,0.21,5224.48,2178.39,4.4,Cancelled
SOC1562,Amy Gonzalez,Lake Keith,Montana,South,D,Type2,2024-08-21,10,793.96,0.09,918.8,1924.61,2.9,Pending
SOC1563,John Brooks,West Chris,Washington,South,A,Type3,2025-12-14,1,852.69,0.23,7302.68,4508.98,3.4,Cancelled
SOC1564,Andrew Hill,North Christopher,Massachusetts,South,C,Type1,2024-11-20,1,22.81,0.02,313.56,1539.3,2.2,Pending
SOC1565,Brianna Watkins,Michaelberg,Missouri,West,A,Type3,2023-08-17,3,78.21,,7556.33,3900.63,4.0,Cancelled
SOC1566,Sheila Parker,Dawnshire,Iowa,South,B,Type2,2026-02-06,11,325.8,0.26,1482.22,4249.9,4.5,Cancelled
SOC1567,Ronald Gallegos,Campbellville,New York,North,A,Type2,2024-04-04,12,31.35,0.2,9167.93,876.32,2.0,Completed
SOC1568,Jennifer Nicholson,Heatherchester,Wyoming,North,A,Type1,2023-11-16,1,915.68,0.16,9540.5,3139.47,3.4,Pending
SOC1569,Corey Herrera,Jenniferton,Louisiana,North,B,Type2,2023-12-02,19,864.38,,3817.56,-54.17,3.6,Cancelled
SOC1570,Dawn Zhang,East Angela,Louisiana,South,C,Type2,2025-08-04,16,307.51,0.22,7395.73,2326.06,1.5,Cancelled
SOC1571,Nicole Sanders,Port Crystalshire,Connecticut,East,A,Type3,2024-03-30,12,253.88,0.07,9897.94,1257.91,2.3,Completed
SOC1572,Christina Ford,Christinaview,Washington,East,C,Type1,2024-05-05,17,70.89,0.19,8740.71,4803.98,1.9,Completed
SOC1573,Andrea Walker,Spencerberg,Colorado,West,B,Type3,2024-09-29,3,415.22,0.01,9399.94,4432.17,2.7,Completed
SOC1574,Marcia Rodriguez,Lake Seanville,South Carolina,South,D,Type1,2025-07-20,18,804.45,0.2,9554.92,-218.3,4.9,Cancelled
SOC1575,James Padilla,New Valerieville,Arkansas,North,B,Type2,2026-02-07,12,902.61,0.24,8581.98,1098.29,2.9,Completed
SOC1576,Tiffany Roberts,Davidville,Arizona,East,C,Type1,2023-09-27,14,507.7,0.13,4591.63,-197.79,1.5,Pending
SOC1577,Kevin Cabrera,Port Angela,Idaho,East,A,Type2,2025-05-21,18,643.46,0.12,6191.62,4846.01,4.5,Cancelled
SOC1578,Michael Perkins,Christinaland,Connecticut,North,D,Type2,2024-07-28,2,233.71,0.12,5008.88,121.2,3.0,Pending
SOC1579,Holly Smith,East Roberthaven,Alabama,East,A,Type3,2024-09-08,10,156.67,0.0,7572.96,1865.32,4.9,Cancelled
SOC1580,Roger Keith,East Alexanderbury,New Hampshire,South,B,Type3,2023-08-15,4,36.94,0.07,5329.4,2992.4,4.6,Cancelled
SOC1581,Rebecca Prince,Paulstad,Tennessee,North,C,Type2,2024-08-30,8,276.19,0.01,7733.5,3538.87,1.3,Pending
SOC1582,Chad Flores,New Darrylmouth,South Dakota,South,C,Type3,2025-05-16,2,318.91,0.2,3173.75,,3.7,Cancelled
SOC1583,Mary Jones,Lake Aaronland,Delaware,West,C,Type3,2024-05-07,16,702.28,0.15,614.07,1124.98,3.5,Cancelled
SOC1584,Virginia Sherman,Candicefort,Connecticut,South,B,Type2,2023-12-18,6,840.29,0.12,8595.88,4445.19,1.0,Pending
SOC1585,Ashley Reese,Clarkburgh,Virginia,South,D,Type1,2026-02-27,10,591.99,0.24,8564.43,2001.8,4.6,Cancelled
SOC1586,Kathleen Franklin,Maddoxfort,Nebraska,North,D,Type2,2024-05-10,9,489.55,0.29,7614.32,262.94,4.4,Pending
SOC1587,Dr. Raymond Crawford,Wolfebury,Pennsylvania,North,C,Type1,2024-04-04,7,245.94,0.22,5869.29,3076.45,5.0,Completed
SOC1588,William Stephenson,West Anthonymouth,Michigan,West,D,Type3,2024-03-06,7,352.77,0.02,6329.17,492.6,1.3,Pending
SOC1589,Cheryl Chapman,New Bethmouth,Arkansas,South,B,Type2,2025-11-28,9,692.74,0.13,3084.09,554.33,2.8,Completed
SOC1590,Kathleen Hanson,Lake Cameron,California,West,C,Type1,2025-01-29,9,736.01,0.11,4770.66,3192.27,1.7,Completed
SOC1591,Kenneth Harris,Fullerfurt,North Dakota,North,C,Type1,2023-07-25,4,769.66,0.26,8703.46,,4.1,Completed
SOC1592,Rodney Ramirez,South Hailey,Maine,West,B,Type2,2024-11-08,9,186.71,0.18,8828.63,-286.14,2.9,Completed
SOC1593,Sydney Fleming,Madisonchester,North Carolina,West,B,Type3,2024-10-18,4,887.1,0.3,5939.73,1857.87,4.6,Pending
SOC1594,Daniel Kelly,South Louisfort,Delaware,North,B,Type1,2024-07-30,1,232.0,0.2,3703.65,2884.87,4.1,Pending
SOC1595,Kristen Copeland,North Holly,South Carolina,South,B,Type2,2025-02-11,10,188.03,0.02,9530.57,,3.0,Pending
