Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
RES1403,Wendy Wallace,Stephenfort,Nevada,South,D,Type2,2024-05-03,11,387.21,0.2,7257.27,,1.2,Pending
RES1404,Anna Sanders,West Chris,Kansas,East,B,Type3,2023-05-29,5,949.11,0.19,8620.28,1026.72,3.0,Completed
RES1405,Arthur Mcdaniel,Jeffreyberg,Alabama,North,A,Type1,2023-12-17,2,22.5,0.18,7792.18,606.2,4.7,Cancelled
RES1406,Noah Jones,Anthonyfort,Missouri,West,B,Type2,2024-11-04,18,127.6,0.09,8294.75,1964.58,4.3,Cancelled
RES1407,Tommy Thornton,Garyville,Missouri,South,A,Type3,2026-03-01,10,537.7,0.22,5239.31,4313.63,1.6,Pending
RES1408,Benjamin Martinez,Yangfurt,Colorado,South,D,Type1,2024-02-27,2,503.63,0.29,5080.02,1312.16,1.6,Completed
RES1409,Brenda Griffith,Port Pamela,Michigan,South,C,Type1,2024-06-11,18,982.68,,3645.95,1003.43,1.4,Completed
RES1410,Lawrence Olsen,South William,Oklahoma,East,B,Type3,2023-10-04,17,151.55,0.16,4983.13,-303.97,4.1,Completed
RES1411,Wendy Miller,Sanchezport,California,North,A,Type1,2024-01-01,6,990.83,0.05,7001.65,3352.82,2.3,Cancelled
RES1412,Carla Hunter,Freemanberg,Oregon,South,B,Type3,2025-03-26,19,853.44,0.02,3179.52,3348.84,2.3,Completed
RES1413,Christopher Crawford,New Jesusside,Michigan,West,C,Type3,2024-06-22,4,230.54,0.07,2309.86,4089.23,4.7,Completed
RES1414,Debra Stout,Port Brendaview,Connecticut,South,B,Type1,2024-04-27,2,373.84,0.15,8822.28,2227.13,3.6,Pending
RES1415,Sean Bush,Pagefort,Kansas,South,D,Type2,2025-09-06,5,128.54,0.09,370.41,4397.24,4.7,Completed
RES1416,Chloe Barnes,Seanburgh,Iowa,North,D,Type1,2025-09-08,12,909.66,0.3,9353.51,-26.97,2.0,Cancelled
RES1417,Dominique Miller,South Micheleport,Delaware,North,B,Type2,2025-05-19,18,391.76,0.19,8520.07,2596.86,4.0,Pending
RES1418,Tyler Lin,North Diana,Mississippi,East,C,Type3,2025-04-20,5,48.38,0.1,6621.07,2122.59,1.4,Pending
RES1419,Barbara Lang,West Benjaminborough,Georgia,South,C,Type2,2025-05-10,1,581.75,0.22,7621.04,4436.48,3.7,Cancelled
RES1420,David Mullins,Brianchester,Rhode Island,West,B,Type2,2023-07-23,4,265.26,0.07,6037.55,4495.6,2.7,Cancelled
RES1421,Jesse Martin,Thomasport,Georgia,West,D,Type2,2026-01-23,16,390.51,0.27,5772.32,4870.27,1.1,Pending
RES1422,Melissa Blackburn,North Adam,Tennessee,East,D,Type2,2025-01-14,6,474.82,0.15,6523.27,1437.35,1.3,Completed
RES1423,Miss Mary Martinez DDS,Cummingsmouth,Ohio,East,C,Type1,2025-07-10,6,85.44,0.15,153.0,1588.37,4.8,Completed
RES1424,Kendra Robertson,Millerchester,Pennsylvania,West,A,Type1,2024-04-14,12,494.34,0.07,8361.43,559.92,4.1,Completed
RES1425,Zachary Morris,New Carrie,Wyoming,South,A,Type1,2024-01-24,13,295.69,0.01,8180.92,3585.06,4.2,Pending
RES1426,Lindsey Jordan,East Jessica,Massachusetts,North,B,Type3,2025-09-17,7,715.1,0.3,4914.91,4082.69,1.1,Pending
RES1427,Theresa Stone,South Felicia,North Carolina,North,C,Type1,2023-07-08,16,263.39,0.23,2445.66,4186.92,4.0,Completed
RES1428,Daniel Vargas,South Tricia,Nebraska,West,D,Type2,2025-07-28,1,944.73,0.24,3409.58,4947.23,1.1,Completed
RES1429,Jessica Ward,North Ericmouth,Alabama,West,D,Type3,2023-06-23,10,745.0,0.1,4328.44,2591.37,2.1,Pending
RES1430,Christina Gutierrez,Jasonside,Vermont,North,C,Type1,2026-03-21,10,128.42,0.18,1674.22,679.09,3.0,Cancelled
RES1431,Holly Adams,Jacobfurt,Idaho,North,A,Type2,2024-03-14,6,148.48,0.12,6119.77,2806.58,2.6,Pending
RES1432,Stacey Holland,New Rebeccahaven,Indiana,West,D,Type2,2024-03-04,9,365.71,0.0,1603.08,1494.31,1.6,Cancelled
RES1433,Eric Hall,Saraberg,Montana,South,B,Type3,2024-06-24,2,37.01,0.24,6864.58,1335.85,4.9,Pending
RES1434,Joseph Davis,North Brian,Arizona,North,A,Type3,2026-01-13,7,58.49,0.0,5682.14,3352.22,1.2,Completed
RES1435,Nicole Clayton,Wardview,Nebraska,South,D,Type1,2024-02-10,2,721.53,0.16,8374.57,616.88,3.7,Cancelled
RES1436,John Turner,South Brenda,Georgia,North,B,Type3,2024-12-06,12,334.03,0.16,4041.19,2497.32,4.2,Pending
RES1437,Mary Burnett,Jasminside,Idaho,South,D,Type3,2026-04-01,11,211.58,0.11,9067.96,275.97,2.1,Completed
RES1438,Gregory Benson,West Michaelburgh,Idaho,East,A,Type3,2023-09-30,13,374.47,0.0,6564.28,4399.82,2.6,Pending
RES1439,Joel Peterson,Moralesfort,Utah,North,C,Type1,2025-07-30,16,982.83,0.19,107.99,-12.12,1.3,Cancelled
RES1440,Rodney Johnson,Martinezfurt,Delaware,West,C,Type3,2024-01-10,13,903.4,0.21,4429.78,4625.98,2.4,Completed
RES1441,Emma Dougherty,East Carol,Pennsylvania,West,B,Type1,2026-02-03,11,262.08,0.0,9673.1,4997.92,2.4,Cancelled
RES1442,John Alexander,West Laurieside,Florida,West,D,Type3,2023-12-21,8,85.66,0.1,9610.44,794.95,1.1,Pending
RES1443,Katherine Whitehead,Port Marcoton,Oregon,East,B,Type2,2023-06-22,5,334.92,0.16,5758.58,10.11,2.1,Completed
RES1444,Cheryl Green,Blakeburgh,Arkansas,East,A,Type1,2023-10-23,17,18.84,0.29,6654.6,-325.94,4.7,Pending
RES1445,Derrick Goodwin,Port Alexis,Arizona,South,B,Type1,2024-08-12,11,229.53,0.17,2443.48,301.36,3.7,Completed
RES1446,Dean Curry,Deborahport,Maryland,West,C,Type1,2025-07-31,15,628.26,0.25,3280.93,,1.1,Pending
RES1447,Michael Herrera,Ericport,Mississippi,South,A,Type1,2023-08-17,14,98.87,0.13,4015.35,3515.19,3.1,Pending
RES1448,Adam Miller,Mcphersonshire,Maine,South,B,Type1,2024-02-11,17,180.35,0.01,4194.56,6.62,2.4,Cancelled
RES1449,David Diaz,South Alicia,Maine,North,C,Type2,2024-06-08,10,437.14,0.1,7098.36,4787.71,4.9,Completed
RES1450,Sarah Boone,Port Keithburgh,New Mexico,South,A,Type3,2025-12-08,19,717.9,0.13,853.27,3102.26,4.8,Completed
RES1451,Lucas Hoffman,Brownland,Missouri,East,B,Type2,2024-12-06,13,532.14,0.15,553.09,4613.31,3.7,Pending
RES1452,Robert Bruce,Port Dianeport,Indiana,North,B,Type1,2026-05-20,11,735.86,0.08,5253.76,3423.67,1.1,Pending
RES1453,Kayla Perkins,Keithburgh,Ohio,North,C,Type3,2024-02-04,14,101.61,,5827.47,1565.81,1.6,Pending
RES1454,Emily Forbes,New Jenniferport,Maryland,North,D,Type1,2024-04-17,9,169.7,,3935.82,-129.24,4.0,Cancelled
RES1455,Steven Romero,Lake Amy,Idaho,South,A,Type2,2024-05-23,13,891.56,0.05,7494.52,-409.86,3.4,Pending
RES1456,Dan Davis,Sellersview,Colorado,East,D,Type1,2025-09-11,2,960.08,0.22,1767.2,2853.73,1.9,Pending
RES1457,Jason Vega,East Danastad,Maine,East,C,Type1,2024-01-28,18,822.46,0.1,9910.29,2265.06,1.4,Cancelled
RES1458,Charles Erickson,North Michealmouth,Kansas,West,D,Type1,2025-07-09,17,722.95,0.09,3569.93,2689.39,2.5,Pending
RES1459,Rachel Love,Wilsonview,Ohio,East,D,Type2,2024-12-06,4,61.13,0.02,3382.85,4801.07,4.5,Pending
RES1460,Sergio Dunlap,East Thomashaven,North Carolina,North,C,Type1,2024-09-13,11,998.6,0.28,3993.97,4468.81,3.2,Completed
RES1461,Bradley Potter,Janebury,Kentucky,South,D,Type2,2024-02-15,17,218.72,0.2,8383.16,1462.9,2.2,Completed
RES1462,Eric Allen,New Kellimouth,Delaware,North,C,Type3,2023-09-05,7,417.55,0.22,2281.26,1251.61,1.4,Completed
RES1463,Brandon Schultz,Allenland,North Carolina,East,C,Type2,2023-06-11,8,632.39,0.21,4616.95,1062.29,1.7,Cancelled
RES1464,Todd Stone,Davidtown,Nevada,East,D,Type1,2025-01-04,13,547.11,0.05,2732.63,4673.34,2.7,Cancelled
RES1465,Tracy Young,Rebeccaview,New Mexico,East,C,Type2,2025-02-28,18,990.98,0.04,519.95,4495.33,4.0,Completed
RES1466,Elizabeth Boyd,Stevenport,Wyoming,East,C,Type1,2025-10-04,18,596.86,0.28,3735.52,4653.43,2.9,Completed
RES1467,Jaime Miller,Port Kennethshire,New York,East,C,Type1,2025-09-05,3,229.56,0.0,852.21,774.69,2.9,Completed
RES1468,William Ward,Kimfurt,North Dakota,West,B,Type3,2024-11-17,14,567.84,0.27,9705.72,2084.09,2.1,Completed
RES1469,Cindy Hall,Harrisbury,Iowa,South,A,Type2,2023-10-31,18,332.1,0.28,1493.62,1452.92,2.0,Cancelled
RES1470,Heather Alvarez,Lake Isabella,Missouri,East,D,Type1,2023-08-15,10,668.84,0.17,9846.01,1275.76,3.7,Cancelled
RES1471,Judy Beard,Estesbury,Arizona,East,B,Type2,2026-02-20,18,48.92,0.11,4654.87,30.34,3.9,Completed
RES1472,Nicholas Contreras,Mccannborough,Virginia,West,B,Type3,2025-07-02,4,283.65,0.18,1741.39,4121.91,4.8,Pending
RES1473,Mary Castillo,Connieland,Maine,South,A,Type1,2024-06-19,6,552.86,0.16,2730.82,1134.17,4.6,Cancelled
RES1474,Brian King,West Lucasland,Oregon,North,B,Type2,2024-11-13,11,779.02,0.29,3931.58,,3.3,Cancelled
RES1475,Jessica Lewis,South Daniel,Oklahoma,East,C,Type2,2023-08-10,2,835.1,0.11,6816.46,2832.66,3.4,Pending
RES1476,Ann Bean,Cookfort,Arizona,West,C,Type1,2023-06-29,1,915.31,0.18,7165.06,4593.82,2.6,Cancelled
RES1477,Crystal Cox,Millerfurt,Tennessee,East,D,Type2,2025-08-19,13,384.5,0.16,2259.85,3482.91,4.9,Completed
RES1478,Megan Swanson,East Chelseaborough,Utah,East,D,Type1,2025-03-07,1,591.42,0.05,2054.38,3036.06,4.7,Completed
RES1479,Andrew Thomas,Brentshire,Ohio,South,C,Type2,2024-07-02,16,590.02,0.26,9141.63,26.34,1.2,Cancelled
RES1480,Amy Johnson,South Daniel,Nebraska,North,A,Type1,2024-10-04,17,900.44,0.06,4576.03,2930.15,2.5,Pending
RES1481,Troy Watson,East Christopherside,Maine,West,C,Type1,2025-06-24,5,847.76,0.18,3654.13,964.47,2.6,Cancelled
RES1482,Michael Valenzuela,Martinborough,Hawaii,East,A,Type2,2025-12-23,6,430.28,0.11,6298.6,3016.94,2.1,Completed
RES1483,Joshua Obrien,Starktown,Georgia,West,B,Type3,2024-01-01,2,599.07,0.25,5534.11,1300.7,2.8,Completed
RES1484,Victoria Ryan,New Jeremiahfort,Nebraska,South,A,Type2,2023-06-08,3,916.55,0.25,8954.96,-78.45,2.8,Completed
RES1485,Daniel Morales,Stephenside,Arizona,East,C,Type2,2023-09-24,10,999.83,0.04,1668.94,4145.33,4.1,Completed
RES1486,Donna Lyons,Zacharyburgh,Kansas,North,A,Type3,2023-09-10,2,741.12,0.29,4569.63,2550.98,4.6,Pending
RES1487,Jacob Aguilar,West Joannehaven,Utah,East,B,Type1,2023-12-05,12,77.85,0.04,2075.17,1046.32,3.1,Pending
RES1488,Elizabeth Olson,Port Ronaldfort,Arizona,West,C,Type1,2024-04-09,19,892.93,,1155.25,1465.16,2.0,Completed
RES1489,Scott Spencer,Lake Linda,Hawaii,East,D,Type2,2025-06-04,11,483.1,0.21,2954.04,2898.63,3.1,Completed
RES1490,Shawn Mcneil,Howellview,Nevada,North,C,Type1,2024-06-04,2,357.13,0.12,769.54,3237.06,1.7,Completed
RES1491,Jeremy Patel,New Staceyburgh,Maine,East,A,Type3,2024-06-27,7,297.23,0.17,6065.36,2177.49,2.4,Cancelled
RES1492,Rhonda Hill,Hoffmanmouth,Pennsylvania,East,D,Type2,2025-03-16,17,805.66,0.3,8530.3,2391.86,3.1,Pending
RES1493,Jimmy Wallace,North Angela,Alabama,East,C,Type1,2024-03-17,3,899.31,0.08,3091.72,86.33,4.8,Completed
RES1494,Thomas Dennis,Lake William,New York,East,D,Type2,2023-06-11,2,688.89,0.23,6365.52,308.16,2.9,Pending
RES1495,John Alvarez,Keithview,Kentucky,West,D,Type2,2024-07-24,18,68.99,0.2,1384.93,655.52,1.0,Cancelled
RES1496,Edward Morgan,Mcleanfort,Oregon,East,B,Type1,2026-04-17,7,986.96,0.28,2424.54,2416.75,1.4,Cancelled
RES1497,Sara Webb,East Kimberly,Michigan,West,D,Type1,2023-09-20,14,562.18,0.03,6790.94,1809.06,2.6,Pending
RES1498,Stephanie Vargas,Amberborough,Alaska,East,C,Type3,2024-12-15,5,829.18,0.08,9202.48,2640.1,1.7,Cancelled
RES1499,Andrew Thompson,Thompsonville,Virginia,North,C,Type3,2024-05-21,2,723.94,0.23,288.4,450.64,2.3,Completed
RES1500,Jon Lane,Nguyenhaven,Oklahoma,East,D,Type2,2023-08-17,19,341.93,0.25,6463.19,4824.06,4.5,Cancelled
RES1501,Mariah Romero,New Karenton,Wisconsin,East,D,Type3,2024-09-13,2,918.69,0.21,7075.48,2883.52,3.8,Cancelled
RES1502,Douglas Jacobson,Port Roy,Nevada,South,A,Type3,2025-04-27,5,311.77,0.05,6015.07,204.39,3.5,Completed
RES1503,Catherine Solis,Longland,New Mexico,East,B,Type2,2023-12-12,5,979.95,0.1,4332.45,1536.42,2.6,Completed
RES1504,Elaine Middleton,Lake Manuelburgh,Maryland,South,C,Type2,2025-02-17,5,984.15,0.07,9881.61,4891.13,4.1,Pending
RES1505,Amanda Moon,Port Antonio,Tennessee,West,A,Type1,2024-04-24,19,52.75,0.23,2800.34,4815.04,5.0,Completed
RES1506,Richard Peterson,Kellychester,Iowa,East,B,Type2,2023-07-11,19,137.97,0.27,4717.56,-114.39,2.3,Cancelled
RES1507,Rebecca Hughes,Sierraside,South Carolina,West,C,Type1,2024-05-06,19,242.07,0.18,6769.79,4069.95,3.7,Completed
RES1508,Dr. Tracey Richardson MD,East Jaclyn,Colorado,East,B,Type3,2025-12-26,17,375.58,0.05,100.56,3030.6,1.8,Completed
RES1509,Jennifer Cook,New Carlos,Hawaii,North,B,Type2,2023-11-18,13,656.91,0.26,3675.53,517.89,1.4,Cancelled
RES1510,Douglas Zamora,Benjaminville,Maryland,South,C,Type1,2023-08-12,8,371.48,0.13,3990.43,4082.9,4.9,Completed
RES1511,Bradley Nelson,Lake Jerry,Vermont,North,A,Type3,2024-02-19,19,937.95,0.05,204.51,3018.12,1.8,Pending
RES1512,Brian Young,Wellsburgh,New York,East,A,Type1,2024-08-10,17,481.35,0.19,359.0,122.88,1.4,Pending
RES1513,Lindsay Adams,Davidchester,New York,South,D,Type3,2025-12-22,16,561.76,0.03,9886.98,4163.75,2.9,Completed
RES1514,Julia Evans,Smithton,South Carolina,North,C,Type3,2025-07-03,12,630.04,0.18,1178.77,3675.44,3.8,Completed
RES1515,Patricia Gregory,Port Juliamouth,Minnesota,West,D,Type3,2023-11-19,17,431.18,0.29,2438.7,-459.75,1.0,Pending
RES1516,Natalie Larson,Heathchester,Maine,East,B,Type3,2024-04-20,3,638.28,0.18,1472.38,899.71,2.6,Pending
RES1517,Kimberly Smith,Susanport,Minnesota,South,D,Type2,2026-03-21,18,98.71,0.26,5185.43,981.7,2.9,Pending
RES1518,Mathew Ferguson,South Amandaville,Illinois,North,D,Type1,2025-08-11,14,507.05,0.26,7386.87,2026.8,3.0,Pending
RES1519,Courtney Avila,South Wesleyton,Kentucky,South,D,Type2,2026-04-10,11,336.92,0.05,862.08,766.99,2.6,Completed
RES1520,Brandy Peterson,Jacksonborough,Iowa,North,C,Type2,2024-01-04,3,210.03,0.2,5901.38,4052.42,1.6,Completed
RES1521,Annette Cohen,Port Amberfurt,New Mexico,South,D,Type1,2025-08-14,12,47.37,0.16,3594.96,3360.16,3.9,Pending
RES1522,Brian Bailey,Joshuaton,Louisiana,West,B,Type3,2024-07-04,7,783.09,0.01,4956.53,-334.25,3.5,Completed
RES1523,Erin Smith,Jacksonfurt,Arizona,West,A,Type2,2025-03-03,7,130.16,0.06,2733.2,3388.33,1.1,Pending
RES1524,Deanna Ramos,Andreside,Wisconsin,East,D,Type1,2024-12-22,18,179.26,0.05,8650.85,4732.15,3.4,Cancelled
RES1525,Heather Liu,Wyattfort,Delaware,East,D,Type2,2026-05-12,17,176.48,0.19,4578.43,2216.69,4.0,Cancelled
RES1526,Emily Jones,West Ashley,Pennsylvania,South,A,Type3,2023-10-10,12,980.62,0.05,1689.05,501.49,1.5,Completed
RES1527,Philip Robertson,Lucasville,Missouri,South,B,Type3,2023-06-05,7,260.85,0.09,7938.96,4342.18,4.1,Pending
RES1528,Ashley Phillips,Michaelside,Connecticut,West,B,Type1,2025-09-18,2,194.41,0.03,7543.1,3126.84,2.0,Cancelled
RES1529,Luis Vazquez,Holtport,Ohio,West,B,Type1,2025-07-10,17,969.54,0.02,4900.61,1854.02,3.7,Cancelled
RES1530,Brian Martin,,Alabama,West,D,Type2,2024-11-07,19,630.94,0.3,7244.5,1766.86,3.7,Cancelled
RES1531,Clayton Barker,Port Andrewland,California,South,D,Type2,2025-09-10,3,685.66,0.12,6060.59,1051.6,3.3,Cancelled
RES1532,Rebecca Saunders,Thompsonview,Wisconsin,West,D,Type1,2025-07-19,16,816.77,0.15,1731.88,84.45,1.9,Pending
RES1533,Nicholas Cain,Susanville,Colorado,North,D,Type1,2025-04-25,5,550.79,0.01,9993.15,4296.7,2.1,Pending
RES1534,James Davis,North Jennifer,Tennessee,East,C,Type3,2025-02-10,8,547.37,0.05,7746.32,4907.48,2.9,Cancelled
RES1535,Kyle Berg,New Davidstad,Washington,East,C,Type3,2024-02-21,14,998.32,0.18,6697.84,4702.96,1.1,Cancelled
RES1536,Kyle Sosa,Lewisfurt,Washington,South,A,Type1,2023-05-30,14,693.0,0.12,8328.24,430.96,2.7,Pending
RES1537,Christine Holland,Port Lindashire,Ohio,South,A,Type3,2025-02-25,17,714.4,0.18,9288.34,1804.46,3.8,Completed
RES1538,Jessica Figueroa,North Ronaldton,Georgia,East,C,Type1,2023-08-11,3,97.28,0.09,5820.11,1105.34,1.0,Cancelled
RES1539,Mary Davidson,South Kennethmouth,Hawaii,North,B,Type2,2025-07-29,15,123.15,0.15,5925.44,1386.66,4.0,Completed
RES1540,Cassidy Smith,Schwartzstad,Virginia,South,D,Type2,2026-02-21,12,512.62,0.27,332.49,1277.16,2.7,Cancelled
RES1541,Kathryn Hunt,New Daisy,Oregon,East,A,Type2,2026-03-15,4,731.43,0.19,4207.48,4611.8,2.9,Completed
RES1542,Alexander Mason,North Nicholasburgh,Alabama,North,A,Type2,2026-05-22,12,756.32,0.21,5136.31,4708.26,1.9,Cancelled
RES1543,Robin Cummings,Larastad,New Hampshire,South,B,Type3,2025-03-15,2,785.64,0.28,2418.66,-277.34,2.7,Completed
RES1544,Stephen Howell,Whiteville,Kansas,South,A,Type1,2026-05-21,3,715.69,0.21,3659.54,2448.07,3.0,Pending
RES1545,Michael Allen,East Anthonybury,Vermont,East,A,Type3,2026-04-28,2,126.08,0.19,3726.35,3140.35,4.9,Pending
RES1546,Dennis Bolton,Suarezside,Colorado,North,B,Type1,2024-10-30,2,835.58,0.26,3741.57,851.93,3.5,Cancelled
RES1547,Roger Ramirez,Williamstown,Louisiana,South,C,Type3,2023-06-27,13,769.08,0.21,9562.27,-162.73,3.5,Pending
RES1548,Christopher Butler,Schultzfort,Montana,East,A,Type2,2023-10-03,13,379.72,0.18,5916.48,-87.13,5.0,Cancelled
RES1549,Valerie Donovan,,New Jersey,West,B,Type2,2025-08-08,10,414.6,0.07,3207.49,3558.02,1.1,Completed
RES1550,Miss Sierra Larson,Russellchester,Alabama,South,C,Type1,2025-12-13,12,558.03,0.01,3116.61,1508.21,4.5,Pending
RES1551,Douglas Wright,New William,Maine,South,B,Type2,2025-02-26,3,992.91,0.13,8484.07,2602.92,4.2,Completed
RES1552,Jessica Hunter,Sandersville,Indiana,South,D,Type1,2023-09-06,17,746.76,0.25,6453.14,1241.56,1.2,Completed
RES1553,Mary Miranda,North William,Idaho,West,A,Type1,2025-12-05,16,839.4,0.16,8525.38,3982.48,2.8,Cancelled
RES1554,Scott Jones,Skinnerton,Utah,South,D,Type2,2025-05-15,6,213.6,0.03,6472.19,13.69,3.1,Cancelled
RES1555,Christina Lucas,West Lanceport,Hawaii,North,B,Type1,2023-07-04,19,510.7,0.13,9155.83,-415.7,1.1,Cancelled
RES1556,Carrie Daniel,Elizabethville,Montana,West,B,Type3,2024-12-30,3,567.03,0.18,4082.27,1926.96,2.8,Pending
RES1557,Joseph Tanner,Port Danielle,Oklahoma,East,A,Type3,2026-05-06,4,53.79,0.07,8440.51,,4.5,Pending
RES1558,John Robinson,Johnton,Mississippi,North,B,Type3,2026-01-13,8,120.38,0.03,1841.57,-408.12,1.1,Completed
RES1559,Terri Johnson,North Eugeneland,Indiana,West,A,Type3,2024-09-16,7,222.29,0.17,6727.61,4060.0,4.3,Completed
RES1560,William Young,Ashleyland,Georgia,East,A,Type1,2025-03-05,3,884.56,0.03,3701.29,2459.97,4.4,Cancelled
RES1561,Alejandra Marquez,Joshuatown,Hawaii,South,D,Type1,2026-04-13,1,777.42,0.0,5297.27,4123.3,1.0,Cancelled
RES1562,William Berger,North Benjamin,Ohio,West,D,Type1,2024-05-23,16,491.45,0.22,7391.78,2017.15,4.6,Completed
RES1563,Natasha Murphy,Michellefort,Tennessee,North,D,Type3,2023-11-22,14,786.37,0.14,5688.11,2907.94,3.9,Completed
RES1564,Carly Woods,West Hannahbury,West Virginia,North,C,Type2,2024-10-15,1,526.04,0.01,7327.01,-346.73,4.8,Cancelled
RES1565,Theresa Rice,East Veronicastad,South Dakota,West,D,Type1,2025-12-28,16,922.69,0.18,461.97,3810.06,4.7,Completed
RES1566,Janet Bullock,New Dorothyland,Georgia,South,C,Type2,2024-12-21,5,292.39,0.0,4057.07,-155.43,2.0,Completed
RES1567,Joseph Gardner,Taraville,Florida,South,A,Type2,2025-05-09,16,127.67,0.1,9546.46,999.9,3.1,Completed
RES1568,Charles Johnson,West Corystad,Rhode Island,South,C,Type3,2025-10-29,4,58.54,0.05,7641.12,2082.28,3.0,Completed
RES1569,Shane Schroeder,Crystalchester,Ohio,West,D,Type3,2024-05-17,6,443.83,0.12,4882.66,884.52,3.8,Cancelled
RES1570,Darrell Hernandez,North Nathanchester,Pennsylvania,West,D,Type1,2023-08-12,18,312.21,0.0,7115.09,-175.82,3.3,Completed
RES1571,Kristen Duke,New Jamesbury,Connecticut,South,D,Type3,2025-10-18,18,967.72,0.29,367.0,3376.31,4.9,Cancelled
RES1572,David Smith,East Victoriaview,Iowa,South,C,Type3,2026-03-18,5,883.57,0.04,2996.72,1672.14,3.0,Pending
RES1573,Wayne Patterson,North Ivan,Indiana,East,C,Type3,2023-11-25,1,435.64,0.29,9040.31,3569.02,2.5,Cancelled
RES1574,Brenda Jones,,Indiana,South,D,Type2,2024-05-17,12,26.45,0.15,5014.27,815.12,5.0,Completed
RES1575,Richard Bell,West Annside,Arizona,North,C,Type3,2024-08-21,19,103.06,0.02,9531.2,2100.88,3.4,Pending
RES1576,Valerie Woodard,Laurenmouth,Maryland,North,D,Type2,2025-10-04,14,223.26,0.26,2723.45,1450.57,2.6,Cancelled
RES1577,David Ortiz,Biancachester,Wisconsin,East,D,Type2,2026-03-16,6,398.32,0.12,8360.59,1893.39,2.4,Completed
RES1578,Daniel Solis,North Jasonville,Nevada,South,A,Type3,2024-01-09,15,803.67,0.04,293.71,4850.74,3.8,Cancelled
RES1579,Crystal Hester,Brandyfurt,Ohio,West,A,Type3,2025-01-03,16,854.28,0.08,138.86,1695.82,4.6,Pending
RES1580,Victor Thomas,South Chad,Louisiana,East,C,Type1,2023-08-16,1,999.11,0.09,1454.24,2332.15,1.7,Cancelled
RES1581,Christopher Evans,Roseborough,Connecticut,East,A,Type1,2025-08-15,11,535.82,0.18,2689.13,,2.5,Completed
RES1582,Michael Schneider,Brooksville,Massachusetts,South,D,Type2,2024-04-30,18,948.59,0.29,521.83,-228.32,1.3,Completed
RES1583,Ariana Richardson,Anthonyfurt,New Mexico,West,C,Type1,2024-12-09,18,656.65,0.06,2192.8,1252.53,2.1,Pending
RES1584,Jonathan Velazquez,Austinmouth,Ohio,South,D,Type3,2024-06-27,14,483.18,0.06,8742.21,621.86,4.7,Pending
RES1585,Larry Watson,New James,Utah,South,A,Type2,2024-09-25,9,143.66,0.29,9162.83,1986.22,3.6,Pending
RES1586,Kyle Mcdonald,Patriciafort,Wyoming,North,A,Type2,2025-04-14,2,917.43,0.07,1272.19,153.72,4.6,Pending
RES1587,Christopher Day,New Gregory,Montana,East,D,Type2,2023-07-03,17,894.9,0.07,3222.33,,3.2,Cancelled
RES1588,Matthew Mendoza,Curtiston,Nebraska,East,B,Type2,2023-06-27,17,880.64,0.3,6136.68,,4.9,Pending
RES1589,Miguel Williams,Simpsonborough,Missouri,North,B,Type1,2024-09-15,8,964.04,0.2,6643.38,4824.24,3.5,Cancelled
RES1590,Selena Buck,Barbarastad,Idaho,North,C,Type3,2023-10-29,2,820.87,0.09,375.13,379.33,3.9,Cancelled
RES1591,Cynthia Campos,Port Brianland,Massachusetts,East,A,Type2,2025-06-04,11,15.49,0.07,9129.72,2054.83,4.5,Cancelled
RES1592,Allison Thompson,New Brenda,Montana,North,A,Type3,2024-06-03,1,717.89,0.14,4328.76,3271.61,2.4,Pending
RES1593,Candace Caldwell,South Kimberlyhaven,Oregon,North,B,Type2,2025-09-09,16,421.68,0.1,4468.01,2816.68,2.2,Completed
RES1594,Alicia Hickman,Sheilaville,Vermont,North,B,Type2,2026-01-18,7,944.67,0.0,946.79,1321.63,1.7,Pending
RES1595,Darryl Spencer,South Emilymouth,Mississippi,East,D,Type2,2024-01-06,17,786.48,0.02,5298.5,966.89,3.8,Cancelled
RES1596,Susan Pineda,West Alyssa,Connecticut,South,D,Type2,2023-10-22,11,805.1,0.16,5916.69,1756.44,4.3,Pending
RES1597,Michael Sosa,North Johnview,Wisconsin,North,D,Type2,2025-05-14,2,117.74,0.08,4624.83,-115.1,2.6,Completed
RES1598,Larry Davis,Nicholshaven,Ohio,West,D,Type2,2025-12-11,3,469.56,0.28,8887.9,1378.17,1.0,Pending
RES1599,Erik Trevino,North Kathleen,Utah,South,C,Type1,2024-07-07,12,461.29,0.21,1176.71,2786.28,4.6,Cancelled
RES1600,Lauren Smith,Holmesfurt,Michigan,East,B,Type1,2025-05-05,12,499.62,0.29,1928.96,4937.67,3.9,Completed
RES1601,Taylor Garcia MD,Drewville,Maine,South,A,Type3,2023-07-21,17,798.22,0.24,3814.43,2976.89,4.5,Completed
RES1602,Amber Rivera,Toddberg,Arizona,North,A,Type3,2024-06-30,10,228.29,0.09,6130.85,4706.74,4.5,Completed
RES1603,Jacqueline Bradford,East Rebeccaburgh,Ohio,West,B,Type3,2025-04-15,5,187.65,0.22,4297.54,-470.39,3.0,Cancelled
RES1604,Dustin Stewart,West Brandonshire,Missouri,East,B,Type3,2024-06-09,13,859.31,0.14,8523.96,3752.3,4.0,Pending
RES1605,Sharon Hurst,Wiseview,Michigan,South,D,Type3,2024-03-05,10,836.47,0.15,2205.2,2051.78,4.4,Pending
