Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
FOO1396,Paul Newman,Port Markbury,Vermont,North,B,Type1,2024-05-16,9,520.94,0.23,4620.53,780.62,4.0,Cancelled
FOO1397,Amanda Brown,Woodfort,Mississippi,South,B,Type3,2024-08-19,3,270.13,0.07,2871.74,1320.9,2.0,Pending
FOO1398,Teresa Miller,Baileyshire,West Virginia,West,D,Type1,2025-07-21,7,36.33,0.29,7497.74,2434.39,1.2,Pending
FOO1399,Scott Freeman,Flemingview,Nebraska,East,A,Type2,2023-09-19,2,976.82,0.2,3626.48,424.04,1.1,Completed
FOO1400,Daniel Reed,Lake Brooke,Rhode Island,South,C,Type3,2026-01-10,6,392.78,0.19,4185.31,4405.3,2.1,Completed
FOO1401,Anthony Le,Lake Toddstad,Colorado,West,C,Type1,2025-03-10,18,625.31,0.03,5597.88,1829.78,3.4,Completed
FOO1402,Scott Ramos,Amyville,Georgia,West,A,Type2,2025-03-06,10,516.02,0.06,6013.23,4028.98,4.1,Completed
FOO1403,Christopher Roach,North Cheryl,Michigan,West,C,Type3,2025-12-20,14,748.01,0.1,6245.69,2057.36,2.4,Cancelled
FOO1404,Brandon Haney,Port Cindymouth,New York,West,A,Type1,2024-04-26,18,245.75,0.08,6546.82,4780.12,2.4,Cancelled
FOO1405,Brittany Cantu,New James,Oklahoma,South,B,Type2,2023-09-18,7,238.66,0.09,5580.05,4098.47,4.7,Completed
FOO1406,Mary Moss,South Sarahport,Texas,North,B,Type3,2025-07-28,4,482.14,0.09,5615.54,4479.79,1.1,Completed
FOO1407,Jessica Lopez,North Sean,Tennessee,East,B,Type1,2024-02-03,16,32.28,0.21,5781.05,963.54,1.5,Pending
FOO1408,Brandon Morales,North Pamela,Hawaii,East,C,Type3,2024-12-15,14,699.09,0.2,9369.6,3987.89,3.4,Cancelled
FOO1409,Jamie Hunt,Alexanderside,Wisconsin,South,A,Type3,2023-07-21,7,825.11,0.0,1879.05,,4.9,Completed
FOO1410,Cassie Bailey,Moodyport,Massachusetts,East,C,Type1,2025-01-12,10,768.38,0.05,5819.04,2370.74,1.7,Pending
FOO1411,Amy Delgado,West Timothyview,Idaho,East,A,Type2,2023-10-26,19,955.43,0.23,9938.08,2415.15,1.9,Completed
FOO1412,Amy Davis,Johnsonstad,West Virginia,North,A,Type3,2023-12-07,10,410.78,0.17,9543.15,2142.56,2.7,Completed
FOO1413,Ashley Patterson,North Justin,Colorado,West,A,Type2,2025-10-05,1,159.05,0.1,7859.94,1577.3,3.9,Completed
FOO1414,Ashley Johnson,West Ericborough,Iowa,South,A,Type2,2025-05-19,1,918.39,0.26,3038.69,4214.03,2.1,Completed
FOO1415,Joseph Crawford,Stevenmouth,California,South,A,Type2,2026-04-14,4,372.68,,7893.53,374.22,3.1,Pending
FOO1416,Virginia Manning,North Jamesport,New Hampshire,North,A,Type3,2025-04-26,11,867.6,0.17,9890.59,4776.4,3.1,Completed
FOO1417,Maria Jimenez,Port Alyssaton,California,North,C,Type2,2023-10-23,2,570.2,0.23,8523.0,1684.95,3.1,Cancelled
FOO1418,Nathan Jackson,Lake Alisonberg,Alabama,South,A,Type2,2024-04-08,3,688.05,0.15,2478.12,1781.97,4.0,Cancelled
FOO1419,Thomas Jones,Jamesmouth,Florida,West,C,Type1,2024-08-06,3,773.35,0.04,4740.36,2838.3,2.3,Cancelled
FOO1420,Amanda Bell,Ricardoview,Missouri,North,C,Type2,2025-09-14,6,474.13,0.05,6814.24,553.55,2.5,Cancelled
FOO1421,Brandon Green,Bookerchester,Florida,West,B,Type2,2024-12-03,7,420.03,0.25,836.29,-20.52,4.2,Pending
FOO1422,Brooke Cole,Samuelside,Wisconsin,East,A,Type2,2026-03-20,9,708.87,0.24,9485.63,4559.44,2.0,Pending
FOO1423,Vanessa Steele,Emilychester,Delaware,North,D,Type1,2023-06-02,8,197.69,0.01,3507.63,3879.02,3.6,Cancelled
FOO1424,Shawn Garrett,East Scottton,Tennessee,West,C,Type1,2023-09-22,9,754.17,0.17,5185.97,298.84,4.8,Completed
FOO1425,Kimberly Montgomery,Hernandezport,Idaho,South,C,Type2,2025-05-12,15,645.25,0.12,6230.67,3309.02,3.3,Completed
FOO1426,Christina Hensley,Port Dennis,Massachusetts,East,A,Type1,2024-05-08,5,571.72,0.03,2278.11,4354.67,4.2,Pending
FOO1427,Christopher Thomas,North Gabrielshire,California,East,A,Type3,2023-09-16,16,860.76,0.15,2951.65,4558.67,4.5,Cancelled
FOO1428,Jamie Jackson,Adrianberg,Ohio,East,A,Type1,2024-09-15,19,832.15,0.28,3590.51,3982.56,3.9,Cancelled
FOO1429,Sherry Kline,Brittanyland,New Jersey,West,D,Type3,2025-08-21,9,355.34,0.14,7353.67,2390.99,1.4,Cancelled
FOO1430,Kristin Quinn,Brooksfort,Rhode Island,West,B,Type1,2024-09-06,9,338.09,0.18,8107.37,752.39,2.0,Pending
FOO1431,Michael Long,Mcfarlandfurt,Wyoming,West,C,Type1,2024-01-04,3,290.09,0.27,7506.78,660.81,3.5,Pending
FOO1432,Alexander Fleming,North Lisaborough,Wisconsin,North,C,Type1,2025-12-10,17,562.16,0.06,8824.9,2361.01,4.3,Completed
FOO1433,Evelyn Schmidt,West Kirk,New Mexico,North,A,Type1,2025-03-12,11,294.3,0.13,290.35,2289.75,1.1,Cancelled
FOO1434,Amanda Chavez,West Alexandrafort,Massachusetts,East,D,Type3,2025-10-23,8,396.09,0.07,2460.0,1567.46,4.6,Pending
FOO1435,Zachary Morris,Lake Christina,Alabama,East,B,Type3,2026-04-08,7,351.24,0.3,7182.79,-279.86,3.0,Pending
FOO1436,Nancy Roberts,Markbury,New York,West,D,Type1,2023-12-18,16,218.27,0.01,6155.94,3133.23,3.1,Completed
FOO1437,Jamie Romero,Simmonsburgh,Michigan,South,B,Type2,2024-01-20,8,895.17,0.25,9589.43,1617.1,3.1,Cancelled
FOO1438,Rose Moore,Port Charlesport,Nevada,West,C,Type1,2025-11-20,9,431.71,0.12,3175.36,2050.39,4.2,Pending
FOO1439,Danielle Carter,Lake Todd,Wyoming,South,C,Type3,2025-08-18,9,490.19,0.29,2943.04,4896.48,1.7,Cancelled
FOO1440,Tyler Greene,New Nathan,Pennsylvania,East,C,Type2,2024-04-07,17,660.82,0.14,9709.78,2736.9,2.3,Completed
FOO1441,Tristan Brooks,South Karl,New Mexico,South,C,Type1,2025-04-06,12,690.81,0.19,7300.82,4215.83,3.1,Cancelled
FOO1442,Sherry Jones,Williamshaven,Idaho,East,D,Type1,2024-03-15,18,138.06,0.17,6539.53,2008.33,2.1,Completed
FOO1443,Thomas Kim,East Yesenia,Louisiana,South,C,Type1,2024-11-23,3,165.18,0.03,5509.32,4676.12,2.5,Completed
FOO1444,Justin Lucas,East Kimberlyview,Illinois,South,B,Type1,2025-10-12,15,933.49,0.28,1882.93,-27.66,3.6,Cancelled
FOO1445,Taylor Cantrell,East Brentton,Illinois,East,C,Type3,2025-03-16,19,542.42,0.19,8215.14,2237.71,1.1,Pending
FOO1446,Darren Dougherty,West Craigfurt,Minnesota,South,D,Type3,2025-11-25,8,458.26,0.09,5599.95,8.15,2.6,Pending
FOO1447,Holly Mcdonald,Mooremouth,Indiana,West,D,Type1,2023-11-13,9,716.85,0.1,3775.99,4174.53,1.1,Cancelled
FOO1448,Kimberly Morton,Walkerborough,Illinois,North,B,Type2,2023-10-30,1,584.4,0.01,2069.86,3397.38,2.1,Cancelled
FOO1449,Eric Johnson,Rodriguezmouth,South Dakota,North,C,Type3,2023-09-09,5,342.54,0.07,472.55,-152.55,4.9,Completed
FOO1450,Ashley Proctor,Ritamouth,Arkansas,East,C,Type3,2025-04-07,7,523.34,0.13,9769.38,4162.51,1.5,Completed
FOO1451,Roger French,Moralesberg,Illinois,South,C,Type2,2025-09-27,13,220.82,0.08,6608.37,1763.85,4.9,Completed
FOO1452,Jennifer Davis,Port Catherinestad,Indiana,East,D,Type1,2023-10-26,9,665.76,0.06,7803.57,-64.16,3.6,Cancelled
FOO1453,Dawn Hill,Laurenton,Wyoming,North,B,Type3,2023-07-08,8,501.97,0.18,7707.46,1067.38,1.3,Cancelled
FOO1454,Lawrence Torres,West Timmouth,North Carolina,South,B,Type3,2023-10-09,2,687.02,0.17,1624.48,4396.57,1.5,Pending
FOO1455,Justin Ward,Port Kimberly,Nebraska,West,A,Type3,2024-09-29,7,644.1,0.27,9797.45,4383.81,2.9,Cancelled
FOO1456,Robert Martin,Donnastad,Arkansas,South,C,Type1,2024-04-08,14,500.85,0.16,8914.54,-240.12,3.1,Completed
FOO1457,Richard Garcia,Bryanburgh,Pennsylvania,West,A,Type3,2024-09-29,12,787.89,0.17,6806.6,1555.93,3.4,Cancelled
FOO1458,Michael Reilly,Lake Alexandertown,Louisiana,South,A,Type1,2025-11-06,17,752.72,0.08,6536.32,3028.32,2.1,Cancelled
FOO1459,Jessica Nguyen,Port Adrianaton,Vermont,East,A,Type2,2026-03-09,2,395.03,0.27,4570.39,4328.41,4.0,Cancelled
FOO1460,Judith Hughes,North Larryshire,Mississippi,West,D,Type1,2024-01-10,4,579.59,0.29,6543.16,3990.33,1.0,Cancelled
FOO1461,Justin Williams,East Adamton,South Carolina,North,A,Type1,2023-08-12,3,763.87,0.15,5482.74,2267.23,2.0,Pending
FOO1462,Sue Rogers,Bergerside,Iowa,South,A,Type1,2024-12-30,8,835.95,0.02,2101.33,432.17,2.0,Pending
FOO1463,Michael Fox,East Katherineview,Montana,North,B,Type2,2024-01-14,17,494.95,0.08,5339.11,192.25,1.4,Pending
FOO1464,Charles Fitzgerald,Port Jessica,Oregon,North,D,Type3,2026-01-16,7,819.94,0.0,7766.53,647.12,2.4,Completed
FOO1465,Jerry James,Millertown,Indiana,East,C,Type3,2026-05-06,12,234.08,0.06,1170.78,1515.23,4.1,Cancelled
FOO1466,Richard Mcgee,Robersonshire,Kansas,North,D,Type2,2023-09-10,6,17.11,0.0,6018.22,710.52,1.9,Completed
FOO1467,Anthony Peterson,Brittanyport,Kansas,East,D,Type1,2024-10-05,15,76.62,0.19,8301.33,2919.28,2.6,Cancelled
FOO1468,Karen Miller,North Daniel,Alabama,West,D,Type3,2025-03-02,4,889.18,0.25,3055.72,4288.68,2.4,Completed
FOO1469,Julie Lee,Floreshaven,New Mexico,East,D,Type2,2026-05-04,7,232.89,0.26,3676.65,2248.17,3.4,Completed
FOO1470,Aaron Bullock,Burgesshaven,Iowa,South,D,Type2,2023-08-25,9,429.31,0.08,7291.09,1842.69,3.1,Pending
FOO1471,Tanya Mata,Jasonside,Louisiana,West,A,Type2,2024-12-08,4,522.93,0.17,3211.71,-280.09,2.4,Pending
FOO1472,Justin Grant,Richardshaven,North Dakota,North,B,Type2,2026-03-20,5,13.46,0.21,2122.86,4141.74,3.9,Completed
FOO1473,Angela Figueroa,Michelleberg,Michigan,East,A,Type2,2025-09-20,3,955.91,0.22,1690.46,4807.66,1.7,Completed
FOO1474,Patricia Green,Gordonberg,Arizona,East,B,Type1,2023-10-04,1,304.34,0.01,6640.37,4082.26,1.6,Cancelled
FOO1475,Mary Turner,Petersonmouth,Louisiana,West,D,Type3,2023-07-04,11,713.83,0.07,2807.3,4791.73,3.1,Completed
FOO1476,Oscar Williams,Johnsonport,New York,North,D,Type3,2025-01-02,14,641.78,0.11,4961.11,4330.32,1.8,Cancelled
FOO1477,Jasmine Ramirez,South Hannahborough,New Mexico,South,B,Type2,2024-06-19,18,839.89,0.08,8452.43,684.06,2.1,Cancelled
FOO1478,Pamela Brown,North Kylechester,Rhode Island,North,D,Type1,2023-11-01,7,989.2,0.23,8481.5,3137.69,2.2,Cancelled
FOO1479,Jimmy Mann,South Mistyshire,North Carolina,West,D,Type3,2024-02-25,17,423.08,0.05,9702.78,2431.81,2.6,Completed
FOO1480,Michelle Hall,Corytown,Tennessee,South,C,Type2,2024-04-18,6,796.33,0.28,6390.9,569.25,4.6,Cancelled
FOO1481,Mrs. Monica Sanchez,Elizabethshire,Alabama,West,C,Type3,2025-04-10,2,457.13,0.26,7296.72,4126.29,2.3,Pending
FOO1482,Jasmine Walker,South Elijahmouth,Delaware,East,C,Type3,2023-12-11,14,781.05,0.16,8726.93,4287.88,2.9,Pending
FOO1483,Christopher Baker,Veronicatown,Montana,West,D,Type2,2024-02-26,5,44.47,0.25,7384.63,685.64,3.5,Cancelled
FOO1484,Brandon Murray,Justinfort,Maryland,South,C,Type1,2024-02-16,8,166.7,0.12,6665.19,2496.17,4.9,Pending
FOO1485,Daniel Fernandez,Lake Melissa,Nevada,South,B,Type3,2023-09-30,13,267.16,0.05,2523.39,-236.14,1.3,Pending
FOO1486,Sarah Berger,Morrismouth,Virginia,South,A,Type2,2025-01-17,17,384.4,0.09,5046.93,699.42,1.1,Completed
FOO1487,Jasmine Randall,South Lindseyburgh,Virginia,North,B,Type3,2024-10-02,19,555.44,0.0,8011.92,2170.62,3.1,Pending
FOO1488,Mark Rosario,Garciaton,Idaho,North,D,Type1,2026-03-19,5,973.72,0.29,2688.92,4745.99,1.8,Completed
FOO1489,Amanda Garrett,Davisfurt,Kentucky,West,D,Type1,2024-04-27,16,360.14,0.23,1670.43,1807.19,1.9,Cancelled
FOO1490,Brenda King,East Ericburgh,Hawaii,North,D,Type1,2024-09-27,10,246.54,0.0,5048.69,179.9,4.4,Cancelled
FOO1491,Ricky Dyer,Port Andrea,Montana,North,A,Type1,2023-10-18,1,394.8,0.25,8672.98,724.55,3.1,Completed
FOO1492,Stanley Carpenter,Jeffreyport,Arizona,South,A,Type1,2025-01-10,7,717.18,0.05,7874.64,2955.91,1.5,Completed
FOO1493,Brian Ross,Ericchester,New Jersey,West,D,Type1,2025-10-19,13,193.06,0.28,1432.73,4607.02,4.3,Cancelled
FOO1494,Margaret Olsen,Derekberg,Virginia,East,B,Type3,2024-10-01,18,865.99,0.06,2595.27,4278.48,1.9,Completed
FOO1495,Michele Beasley,South Kimberlytown,Colorado,South,C,Type3,2025-05-06,18,918.11,0.06,9298.05,4134.2,4.5,Cancelled
FOO1496,Melissa Gibbs,West Jordanmouth,Pennsylvania,West,B,Type2,2026-02-28,18,385.92,0.28,8817.75,-279.63,4.5,Pending
FOO1497,Nancy Roberts,North Patricia,Virginia,East,C,Type1,2026-03-21,15,377.65,0.15,8621.58,2730.26,2.8,Pending
FOO1498,Brandon Jordan,Johnathanborough,Kentucky,North,B,Type1,2024-12-24,19,630.13,0.03,2556.06,2042.13,2.4,Cancelled
FOO1499,Kevin Benson,Perryport,Oregon,South,B,Type2,2024-03-29,10,145.3,0.17,6199.99,2523.66,4.2,Cancelled
FOO1500,Aaron Carter,Port Sandramouth,Hawaii,South,B,Type2,2024-02-03,13,573.43,0.18,4604.13,-491.68,4.8,Cancelled
FOO1501,Alex Ponce,East Moniqueborough,Oklahoma,South,D,Type2,2024-08-01,9,162.49,0.2,6855.23,2206.88,1.0,Completed
FOO1502,Robert Patterson,Clarkside,Utah,East,B,Type3,2026-04-11,7,645.8,0.13,8037.11,4758.57,2.3,Completed
FOO1503,Anthony Cisneros,New Jacquelineville,Georgia,South,A,Type1,2023-06-19,12,863.65,0.23,3308.41,1892.66,4.5,Completed
FOO1504,Kimberly Fleming,Lake Gregoryside,Nevada,South,D,Type2,2025-07-26,6,10.47,0.21,556.34,1517.3,3.5,Cancelled
FOO1505,Sheila Herman,Duncanfort,North Dakota,East,B,Type3,2026-01-08,7,357.11,0.0,1308.09,4908.95,2.2,Completed
FOO1506,Paula Jones,Natalieburgh,Oklahoma,East,D,Type1,2024-06-19,16,688.84,0.12,8493.52,3013.67,2.0,Pending
FOO1507,Mark Lee,Port Daniel,Tennessee,East,C,Type1,2024-03-19,16,432.89,0.11,7094.4,1623.17,1.1,Cancelled
FOO1508,Mrs. Tara Jordan,New Howardberg,New York,West,B,Type2,2023-12-15,12,473.58,0.29,9336.98,2404.0,4.5,Cancelled
FOO1509,Tina Manning,Lake Andreamouth,Nebraska,South,D,Type2,2026-04-27,6,623.49,0.01,8057.03,1280.04,2.2,Completed
FOO1510,Amy Buckley,Vazquezfurt,Massachusetts,South,B,Type1,2026-05-22,3,528.08,0.08,3847.4,2911.4,3.0,Pending
FOO1511,Tara Moran,West Kimberlybury,Wyoming,East,D,Type3,2023-10-28,14,361.72,0.03,5370.64,3305.48,2.0,Pending
FOO1512,Mia Galvan,East Laurenmouth,Wisconsin,West,C,Type3,2024-02-17,15,428.43,0.0,5376.44,2815.33,3.9,Cancelled
FOO1513,Teresa French DDS,Mistyfort,Michigan,North,A,Type1,2026-04-10,2,534.16,0.18,1076.01,1166.26,2.5,Cancelled
FOO1514,Eric Cain,Lake Sandraland,Oklahoma,West,B,Type3,2025-09-29,13,883.21,0.22,5067.48,4023.99,5.0,Completed
FOO1515,Ralph Coleman,South Courtneyshire,South Dakota,East,A,Type2,2023-11-10,18,996.48,0.11,1336.93,4271.97,1.1,Pending
FOO1516,Alvin Jensen,Newmanhaven,Texas,North,C,Type1,2023-07-03,15,198.78,0.26,3306.19,3322.52,4.6,Completed
FOO1517,Robin Howard DVM,Bradleyborough,Vermont,West,D,Type1,2024-04-16,18,620.38,0.01,9618.75,-51.35,2.5,Cancelled
FOO1518,David Ruiz,North Adam,Kentucky,North,B,Type2,2024-04-08,1,310.37,0.14,2038.35,1244.1,1.5,Completed
FOO1519,Natalie Collins,Bryanside,Connecticut,East,A,Type2,2025-06-20,7,639.91,0.25,2852.1,2310.76,4.0,Cancelled
FOO1520,James Montgomery MD,Bellberg,Wisconsin,East,D,Type2,2025-05-16,1,770.57,0.25,2101.2,4414.96,2.8,Completed
FOO1521,Samantha Ryan,Russellborough,Indiana,East,A,Type2,2024-11-25,3,882.44,0.16,5785.77,1056.72,4.6,Pending
FOO1522,Kenneth Ingram,New Carol,Kentucky,West,B,Type2,2023-08-07,14,461.82,0.29,8648.36,1185.55,3.9,Pending
FOO1523,Angela Davis DVM,South Andrea,New Hampshire,North,C,Type1,2025-07-24,17,502.86,0.01,7755.56,16.83,4.6,Pending
FOO1524,Kathryn Mills,Sarahborough,Connecticut,South,D,Type3,2026-03-16,8,208.24,0.25,8205.11,3385.6,1.7,Completed
FOO1525,Sabrina Herrera DVM,Whiteborough,Tennessee,West,D,Type2,2025-10-18,3,275.54,0.27,1662.44,2703.4,1.3,Completed
FOO1526,Lindsey Castillo,North Thomas,South Carolina,North,C,Type2,2024-08-20,12,105.85,0.15,7682.93,4653.04,4.4,Pending
FOO1527,Marie Martin,East Debraview,Arkansas,East,C,Type1,2025-05-25,5,942.77,0.21,1397.51,4938.32,1.1,Cancelled
FOO1528,Zachary Carter,Garciamouth,Oklahoma,West,A,Type1,2026-03-19,4,419.81,0.18,3628.08,42.62,4.3,Cancelled
FOO1529,Emily Horne,Elizabethborough,Massachusetts,East,D,Type2,2024-08-11,18,255.45,0.06,1335.59,1066.25,4.2,Completed
FOO1530,Charles Bridges,Brianside,Iowa,North,C,Type3,2024-04-08,6,920.29,0.16,9658.56,733.92,4.0,Cancelled
FOO1531,Bryan Hart,North Christian,Wyoming,North,C,Type2,2024-04-28,11,580.84,0.11,3006.77,2913.66,4.3,Cancelled
FOO1532,Brian Rangel,North Jaime,South Dakota,East,B,Type3,2025-10-13,6,629.12,0.23,2826.52,731.61,4.8,Completed
FOO1533,William Davis,Christopherside,Illinois,South,B,Type3,2024-02-21,3,685.1,0.25,9353.48,4643.12,3.4,Completed
FOO1534,James Williams,West Ianland,Vermont,East,C,Type3,2023-07-09,19,543.22,0.17,8356.96,3062.05,4.8,Pending
FOO1535,Rachel Olson,Port Melissamouth,Tennessee,South,A,Type2,2024-02-15,7,854.41,0.14,4659.62,2192.77,3.7,Cancelled
FOO1536,Kelly Davis,Beverlyfort,Utah,East,A,Type3,2023-08-14,9,405.77,0.21,2833.81,3176.91,3.0,Pending
FOO1537,Nathaniel Ware,Steventon,Missouri,East,B,Type3,2023-08-10,12,549.56,0.1,3068.17,4907.49,2.9,Completed
FOO1538,Stephanie Vaughn,Sarahburgh,Oklahoma,West,B,Type3,2025-04-15,9,617.65,0.15,2174.69,1993.88,3.2,Cancelled
FOO1539,Ashley Thomas,Michaelberg,Montana,East,D,Type3,2024-07-09,9,612.83,0.03,5908.1,1359.7,4.7,Pending
FOO1540,Alexander Wilkins,East Williamview,Florida,South,C,Type3,2023-10-04,15,121.44,0.22,1279.71,1319.65,3.0,Cancelled
FOO1541,Anthony Boyer,South Samuelmouth,Oregon,South,D,Type2,2024-05-11,2,696.27,0.05,1355.73,902.44,2.0,Completed
FOO1542,Lisa Garcia,Lake Joshua,Pennsylvania,South,B,Type2,2025-09-21,12,628.59,0.19,1794.33,1991.87,1.2,Pending
FOO1543,Anthony Sheppard,North Rachael,Louisiana,East,C,Type3,2024-03-07,5,572.29,0.26,951.4,3182.26,1.3,Completed
FOO1544,Hailey Rivera,Lake Michael,Massachusetts,West,A,Type1,2026-02-14,10,507.67,0.03,6921.07,4736.78,4.4,Completed
FOO1545,Tyler Clark,Sandraburgh,North Carolina,North,D,Type2,2024-03-12,6,571.04,0.26,508.07,1178.14,3.2,Completed
FOO1546,Roy Jimenez,New Patricia,Arizona,West,D,Type3,2024-06-30,4,113.31,0.22,1280.58,1452.59,4.3,Cancelled
FOO1547,Christina Boyer,Rodriguezton,West Virginia,West,D,Type3,2025-02-18,12,454.28,0.12,6633.09,4815.24,3.1,Cancelled
FOO1548,Carol Joseph,North Paul,Oregon,East,B,Type3,2024-08-24,1,515.75,0.17,8748.28,-174.31,2.0,Pending
FOO1549,Grant Harris,East Dawn,Minnesota,South,A,Type3,2025-07-17,19,953.76,0.11,2527.34,4922.84,4.5,Cancelled
FOO1550,Maria Martinez,Sheltonport,New Hampshire,East,D,Type1,2025-03-16,7,275.87,,9097.77,1451.09,2.9,Cancelled
FOO1551,Ryan Williams,Lake Anna,Pennsylvania,East,C,Type2,2025-10-23,7,862.93,0.1,2247.08,2882.2,1.4,Completed
FOO1552,Joanna Mcmahon,Port Williamview,New Mexico,North,D,Type3,2023-10-17,1,987.12,0.11,7830.55,,4.4,Cancelled
FOO1553,Amber Ramirez,New Alexiston,Missouri,East,C,Type1,2024-01-21,1,373.03,0.25,7739.86,1762.79,4.8,Completed
FOO1554,Melinda Martin,Port Morganside,Alabama,West,A,Type2,2025-05-17,7,866.66,0.02,4631.14,705.87,5.0,Cancelled
FOO1555,Carol Dean,Andrewfurt,West Virginia,West,C,Type3,2026-01-30,11,691.86,0.13,458.04,340.0,3.3,Completed
FOO1556,Paul Carter,Saraland,New Jersey,South,C,Type2,2024-09-08,7,881.63,0.22,5916.85,4850.01,4.2,Pending
FOO1557,Heather Davis,South Stacey,Connecticut,West,A,Type2,2023-06-13,11,822.76,0.04,2933.08,,3.5,Completed
FOO1558,Kaitlyn Love,West Evanshire,Pennsylvania,West,B,Type3,2024-11-09,15,465.32,0.2,6657.19,-42.56,2.9,Pending
FOO1559,Daniel Lozano,Andersonview,Illinois,South,D,Type1,2024-03-10,2,807.26,0.23,5107.39,1106.67,5.0,Pending
FOO1560,Jennifer Cruz,Carrieland,Illinois,North,C,Type3,2025-02-13,9,683.39,0.21,3136.49,3952.26,3.3,Cancelled
FOO1561,Shannon James,New Carolyn,Kentucky,South,A,Type3,2025-07-07,18,810.42,0.19,4299.54,2263.0,2.4,Cancelled
FOO1562,Shelley Nielsen,North Sarah,Wyoming,West,A,Type2,2025-10-11,19,607.67,0.24,4883.39,3434.12,2.6,Cancelled
FOO1563,Michael Trevino,Wellsville,Mississippi,West,D,Type3,2024-10-17,11,681.07,0.2,2300.06,-44.66,4.4,Cancelled
FOO1564,Christopher Moses,New Anthonymouth,New Jersey,North,A,Type1,2025-05-28,13,29.37,0.3,5058.15,1626.54,2.3,Pending
FOO1565,Ruben Parsons,Jessicabury,Tennessee,East,C,Type2,2023-06-13,7,309.35,0.03,9629.2,,4.6,Completed
FOO1566,Michael Kent MD,Lake Michael,Pennsylvania,North,C,Type3,2023-11-05,17,714.18,0.22,7547.04,2095.6,3.7,Completed
FOO1567,David Wood,Lake Kelseyburgh,Maryland,North,D,Type1,2024-11-24,9,643.54,0.04,8267.32,889.24,1.1,Completed
FOO1568,Brian Hendricks,,New Hampshire,East,A,Type2,2025-03-11,1,703.47,0.26,214.5,-279.59,3.6,Pending
FOO1569,Ashley Clements,,Illinois,West,C,Type2,2025-08-13,5,236.52,0.26,5768.43,2365.9,2.7,Cancelled
FOO1570,Anna Odom,North Kim,Washington,East,D,Type3,2023-11-02,10,398.51,0.01,3113.42,3357.4,2.1,Pending
FOO1571,Brooke Murphy,Lake Michaelville,Michigan,North,D,Type1,2025-12-20,4,634.99,0.08,7132.28,1929.83,2.2,Pending
FOO1572,Jeffrey Russell,New Regina,Connecticut,West,A,Type1,2024-04-30,3,711.55,0.01,5620.87,228.6,3.4,Completed
FOO1573,Eric Arnold,Michelleport,North Carolina,North,B,Type3,2026-02-01,14,567.88,0.17,7900.66,2352.01,4.6,Pending
FOO1574,Michelle Fritz,Andrestad,Kansas,West,B,Type2,2023-11-25,1,62.29,0.24,1709.29,1938.94,1.3,Pending
FOO1575,Patrick Gutierrez,East Nicholasstad,Utah,South,D,Type2,2024-09-27,2,110.9,0.11,9534.15,4109.13,2.2,Completed
FOO1576,Cory Rivera,Port Sherylmouth,Washington,West,B,Type2,2025-07-07,19,755.27,0.2,4948.34,4060.08,1.4,Cancelled
FOO1577,Charles Martinez,Port Victoriamouth,North Dakota,North,D,Type1,2024-06-09,7,314.34,0.18,1692.9,1462.08,2.7,Cancelled
FOO1578,Charles Porter,Reginafurt,Kansas,East,B,Type1,2025-02-21,3,79.51,0.06,6729.77,1772.86,4.8,Cancelled
FOO1579,Leslie Collier,Jacobside,Virginia,West,C,Type2,2023-07-18,9,607.09,0.06,8448.33,652.15,4.1,Pending
FOO1580,Amy Barber,Williamland,Arkansas,East,D,Type3,2025-05-07,12,677.11,0.24,8387.24,976.65,4.7,Completed
FOO1581,Wendy Velez,New Elizabethchester,Delaware,South,D,Type1,2025-05-25,9,838.18,0.09,4724.25,3940.89,4.5,Pending
FOO1582,Shawn Alvarado,South Michellechester,Florida,East,C,Type1,2026-01-12,1,453.8,0.21,7302.06,4702.79,2.7,Completed
FOO1583,Shelly Hartman,Hernandezbury,New Jersey,East,D,Type2,2024-10-14,19,868.03,0.28,7919.73,4122.89,3.5,Completed
FOO1584,Andrea Richard,Madisonfort,North Carolina,South,C,Type1,2025-11-08,4,435.68,0.15,2272.23,1173.06,3.4,Pending
FOO1585,Steven Mayer,Christineborough,Michigan,North,B,Type3,2024-11-16,14,499.6,0.14,9900.73,2932.33,1.6,Cancelled
FOO1586,Olivia Dean,Port Andrewfurt,Maine,West,D,Type1,2025-03-09,14,864.72,0.25,2141.75,2382.09,3.2,Cancelled
FOO1587,Angela King,Martinville,Oklahoma,East,C,Type2,2024-11-01,14,565.91,0.16,1385.54,2700.78,3.3,Completed
FOO1588,Timothy Sanchez,Lake Joshua,Minnesota,South,B,Type2,2024-02-21,11,308.27,0.07,8023.95,360.16,4.0,Cancelled
FOO1589,Laura Wolfe,Howardside,New Jersey,North,A,Type3,2024-01-26,15,243.69,0.01,8954.56,4300.36,1.1,Completed
FOO1590,Joshua Aguilar,West Jonmouth,Arizona,North,C,Type1,2025-03-20,13,833.24,0.0,4563.03,2425.94,2.9,Completed
FOO1591,Ruth Green,Port Brittany,Kentucky,North,C,Type1,2023-08-03,12,744.89,0.0,5814.27,1915.49,4.6,Cancelled
FOO1592,Megan Foster,Kevinbury,Hawaii,North,D,Type3,2024-09-08,11,836.1,0.11,790.88,2488.15,2.4,Cancelled
